Order_ID,Date,Product,Region,Quantity,Sales,Profit,Category,City,Customer_Type,Discount_Percent,Sales_Channel,Payment_Method
2700,2025-10-11,Sparklers (10 pcs),South TN,47,2341,847,Sparklers,Thoothukudi,Wholesale,17,Phone/WhatsApp,Cash
2878,2025-10-11,Ground Chakkar (10 pcs),West TN,6,823,231,Ground,Tiruppur,Retail,2,Shop,Cash
2892,2025-10-11,Flower Pots (5 pcs),Other States,4,706,229,Ground,Hyderabad,Retail,2,Phone/WhatsApp,UPI
2916,2025-10-11,Ground Chakkar (10 pcs),North TN,5,686,244,Ground,Vellore,Retail,2,Shop,UPI
2951,2025-10-11,Atom Bomb (10 pcs),Chennai,73,8293,2172,Sound,Avadi,Dealer,28,Shop,UPI
3097,2025-10-11,Sparklers (10 pcs),West TN,3,175,63,Sparklers,Erode,Retail,3,Phone/WhatsApp,Card
3141,2025-10-11,Sky Shot 7 Shot,Other States,68,25398,6506,Aerial,Bengaluru,Wholesale,17,Online,UPI
3209,2025-10-11,Flower Pots (5 pcs),North TN,25,3780,1158,Ground,Thanjavur,Wholesale,16,Online,Credit
3242,2025-10-11,Sparklers (10 pcs),South TN,6,353,138,Sparklers,Tirunelveli,Retail,2,Online,UPI
3280,2025-10-11,Atom Bomb (10 pcs),North TN,115,13984,3609,Sound,Thanjavur,Dealer,24,Online,Cash
3391,2025-10-11,Flower Pots (5 pcs),South TN,1,173,54,Ground,Virudhunagar,Retail,4,Shop,Cash
3439,2025-10-11,Kids Special Pack,Chennai,56,21840,7849,Gift Box,Tambaram,Wholesale,22,Phone/WhatsApp,UPI
3460,2025-10-11,Atom Bomb (10 pcs),Other States,1,155,48,Sound,Bengaluru,Retail,3,Online,UPI
3465,2025-10-11,Sky Shot 7 Shot,Chennai,73,26937,6226,Aerial,Chennai,Wholesale,18,Shop,UPI
3492,2025-10-11,Ground Chakkar (10 pcs),South TN,66,7577,2503,Ground,Tirunelveli,Wholesale,18,Phone/WhatsApp,UPI
2027,2025-10-12,Sparklers (10 pcs),South TN,1,59,19,Sparklers,Ramanathapuram,Retail,1,Phone/WhatsApp,UPI
2030,2025-10-12,Family Gift Box,West TN,6,8910,2245,Gift Box,Coimbatore,Retail,1,Phone/WhatsApp,Card
2069,2025-10-12,Fancy Fountain,Chennai,132,35574,10325,Fancy,Tambaram,Dealer,23,Online,Credit
2098,2025-10-12,Sky Shot 7 Shot,West TN,5,2182,597,Aerial,Salem,Retail,3,Shop,UPI
2106,2025-10-12,Ground Chakkar (10 pcs),Chennai,1,133,38,Ground,Tambaram,Retail,5,Shop,UPI
2132,2025-10-12,Sparklers (10 pcs),Chennai,4,240,82,Sparklers,Tambaram,Retail,0,Shop,UPI
2153,2025-10-12,Sky Shot 7 Shot,West TN,1,432,125,Aerial,Coimbatore,Retail,4,Shop,Cash
2162,2025-10-12,Deluxe Gift Box,South TN,1,3395,800,Gift Box,Ramanathapuram,Retail,3,Shop,Credit
2167,2025-10-12,Kids Special Pack,South TN,6,2940,978,Gift Box,Madurai,Retail,2,Online,UPI
2185,2025-10-12,Deluxe Gift Box,Other States,1,3465,870,Gift Box,Vijayawada,Retail,1,Shop,UPI
2190,2025-10-12,Sparklers (10 pcs),Chennai,44,2033,676,Sparklers,Tambaram,Wholesale,23,Shop,Cash
2207,2025-10-12,Sparklers (10 pcs),Other States,2,120,45,Sparklers,Bengaluru,Retail,0,Phone/WhatsApp,Cash
2221,2025-10-12,Lakshmi Vedi (10 pcs),South TN,6,524,145,Sound,Madurai,Retail,3,Phone/WhatsApp,Cash
2262,2025-10-12,Flower Pots (5 pcs),West TN,37,5528,1874,Ground,Coimbatore,Wholesale,17,Shop,UPI
2354,2025-10-12,Sky Shot 7 Shot,West TN,56,18900,5301,Aerial,Tiruppur,Wholesale,25,Shop,Credit
2376,2025-10-12,Deluxe Gift Box,South TN,10,29050,6624,Gift Box,Madurai,Wholesale,17,Shop,UPI
2517,2025-10-12,Ground Chakkar (10 pcs),North TN,31,3429,854,Ground,Vellore,Wholesale,21,Shop,UPI
2624,2025-10-12,Atom Bomb (10 pcs),Chennai,18,2477,604,Sound,Kancheepuram,Gifting,14,Online,Cash
2665,2025-10-12,Family Gift Box,West TN,26,33540,8832,Gift Box,Tiruppur,Gifting,14,Shop,Cash
2841,2025-10-12,Atom Bomb (10 pcs),West TN,20,2880,788,Sound,Coimbatore,Gifting,10,Shop,UPI
2847,2025-10-12,Kids Special Pack,Other States,2,950,279,Gift Box,Vijayawada,Retail,5,Phone/WhatsApp,UPI
2883,2025-10-12,Multi Shot 30 Shot,Other States,27,28512,8223,Aerial,Kochi,Gifting,12,Shop,UPI
2931,2025-10-12,Atom Bomb (10 pcs),South TN,45,5976,1536,Sound,Ramanathapuram,Wholesale,17,Shop,Card
2936,2025-10-12,Lakshmi Vedi (10 pcs),South TN,78,5967,1382,Sound,Ramanathapuram,Wholesale,15,Shop,UPI
2948,2025-10-12,Bijili Crackers (100),West TN,4,475,124,Sound,Coimbatore,Retail,1,Shop,UPI
3031,2025-10-12,Multi Shot 30 Shot,Chennai,4,4656,1465,Aerial,Chennai,Retail,3,Shop,Cash
3048,2025-10-12,Bijili Crackers (100),South TN,34,3550,1074,Sound,Virudhunagar,Gifting,13,Shop,UPI
3067,2025-10-12,Ground Chakkar (10 pcs),West TN,5,693,256,Ground,Coimbatore,Retail,1,Shop,UPI
3117,2025-10-12,Fancy Fountain,South TN,163,41646,12198,Fancy,Thoothukudi,Dealer,27,Shop,Cash
3128,2025-10-12,Flower Pots (5 pcs),South TN,6,1069,373,Ground,Tirunelveli,Retail,1,Online,UPI
3167,2025-10-12,Ground Chakkar (10 pcs),South TN,1,139,49,Ground,Virudhunagar,Retail,1,Shop,UPI
3193,2025-10-12,Family Gift Box,South TN,6,8640,2329,Gift Box,Madurai,Retail,4,Phone/WhatsApp,UPI
3211,2025-10-12,Fancy Fountain,South TN,35,9555,3207,Fancy,Tirunelveli,Wholesale,22,Phone/WhatsApp,Cash
3244,2025-10-12,Sparklers (10 pcs),Other States,3,173,52,Sparklers,Bengaluru,Retail,4,Phone/WhatsApp,Cash
3291,2025-10-12,Sky Shot 7 Shot,Other States,38,14706,4289,Aerial,Bengaluru,Gifting,14,Phone/WhatsApp,Cash
3341,2025-10-12,Family Gift Box,Chennai,36,47520,12993,Gift Box,Avadi,Gifting,12,Shop,Cash
3394,2025-10-12,Sky Shot 7 Shot,Chennai,1,446,126,Aerial,Avadi,Retail,1,Shop,Cash
3433,2025-10-12,Bijili Crackers (100),Chennai,6,720,236,Sound,Tambaram,Retail,0,Shop,Card
2064,2025-10-13,Flower Pots (5 pcs),Other States,4,706,238,Ground,Vijayawada,Retail,2,Shop,UPI
2091,2025-10-13,Ground Chakkar (10 pcs),South TN,196,19208,5044,Ground,Virudhunagar,Dealer,30,Shop,UPI
2130,2025-10-13,Ground Chakkar (10 pcs),Chennai,3,399,123,Ground,Tambaram,Retail,5,Phone/WhatsApp,UPI
2168,2025-10-13,Kids Special Pack,Other States,2,990,359,Gift Box,Vijayawada,Retail,1,Shop,Card
2184,2025-10-13,Sky Shot 7 Shot,Other States,4,1728,530,Aerial,Bengaluru,Retail,4,Shop,UPI
2276,2025-10-13,Ground Chakkar (10 pcs),South TN,5,693,254,Ground,Thoothukudi,Retail,1,Online,UPI
2282,2025-10-13,Kids Special Pack,Chennai,3,1440,541,Gift Box,Chennai,Retail,4,Phone/WhatsApp,UPI
2355,2025-10-13,Ground Chakkar (10 pcs),Other States,2,269,100,Ground,Vijayawada,Retail,4,Phone/WhatsApp,UPI
2358,2025-10-13,Flower Pots (5 pcs),Other States,37,5328,1654,Ground,Bengaluru,Wholesale,20,Shop,Cash
2361,2025-10-13,Sparklers (10 pcs),South TN,2,119,39,Sparklers,Ramanathapuram,Retail,1,Phone/WhatsApp,Cash
2362,2025-10-13,Kids Special Pack,Other States,1,475,189,Gift Box,Bengaluru,Retail,5,Shop,Card
2501,2025-10-13,Multi Shot 30 Shot,Other States,5,5760,1359,Aerial,Vijayawada,Retail,4,Shop,Card
2509,2025-10-13,Ground Chakkar (10 pcs),West TN,5,693,220,Ground,Coimbatore,Retail,1,Shop,Cash
2515,2025-10-13,Bijili Crackers (100),Chennai,21,2092,634,Sound,Tambaram,Wholesale,17,Phone/WhatsApp,UPI
2578,2025-10-13,Flower Pots (5 pcs),South TN,4,720,227,Ground,Ramanathapuram,Retail,0,Shop,UPI
2603,2025-10-13,Sparklers (10 pcs),South TN,78,3557,1234,Sparklers,Madurai,Dealer,24,Shop,UPI
2689,2025-10-13,Atom Bomb (10 pcs),Chennai,3,466,158,Sound,Kancheepuram,Retail,3,Shop,Cash
2764,2025-10-13,Flower Pots (5 pcs),North TN,25,3915,1161,Ground,Trichy,Gifting,13,Shop,UPI
2780,2025-10-13,Ground Chakkar (10 pcs),North TN,4,554,203,Ground,Trichy,Retail,1,Shop,UPI
2790,2025-10-13,Bijili Crackers (100),South TN,1,116,35,Sound,Thoothukudi,Retail,3,Shop,Cash
2796,2025-10-13,Sparklers (10 pcs),Chennai,59,2938,812,Sparklers,Avadi,Wholesale,17,Shop,Card
2809,2025-10-13,Bijili Crackers (100),South TN,2,238,65,Sound,Madurai,Retail,1,Shop,UPI
2812,2025-10-13,Lakshmi Vedi (10 pcs),South TN,4,349,98,Sound,Ramanathapuram,Retail,3,Online,UPI
2857,2025-10-13,Sparklers (10 pcs),Chennai,25,1275,364,Sparklers,Tambaram,Wholesale,15,Shop,UPI
2868,2025-10-13,Lakshmi Vedi (10 pcs),Other States,100,6660,1453,Sound,Kochi,Dealer,26,Shop,Cash
2908,2025-10-13,Atom Bomb (10 pcs),Chennai,40,5504,1477,Sound,Avadi,Gifting,14,Phone/WhatsApp,Credit
2912,2025-10-13,Bijili Crackers (100),Other States,3,346,108,Sound,Hyderabad,Retail,4,Online,Cash
2914,2025-10-13,Lakshmi Vedi (10 pcs),Other States,3,256,73,Sound,Vijayawada,Retail,5,Phone/WhatsApp,Cash
2915,2025-10-13,Family Gift Box,North TN,3,4455,1406,Gift Box,Vellore,Retail,1,Phone/WhatsApp,UPI
3010,2025-10-13,Rockets (10 pcs),Other States,42,7207,2436,Aerial,Hyderabad,Wholesale,22,Shop,Cash
3028,2025-10-13,Atom Bomb (10 pcs),South TN,4,608,197,Sound,Virudhunagar,Retail,5,Shop,UPI
3039,2025-10-13,Rockets (10 pcs),West TN,41,7396,2420,Aerial,Erode,Wholesale,18,Phone/WhatsApp,Card
3057,2025-10-13,Lakshmi Vedi (10 pcs),South TN,6,529,165,Sound,Ramanathapuram,Retail,2,Phone/WhatsApp,UPI
3059,2025-10-13,Lakshmi Vedi (10 pcs),West TN,5,446,111,Sound,Erode,Retail,1,Shop,Cash
3100,2025-10-13,Sky Shot 7 Shot,Chennai,1,441,122,Aerial,Chennai,Retail,2,Shop,Cash
3145,2025-10-13,Multi Shot 30 Shot,Chennai,2,2304,695,Aerial,Kancheepuram,Retail,4,Shop,Cash
3228,2025-10-13,Lakshmi Vedi (10 pcs),North TN,23,1842,522,Sound,Trichy,Gifting,11,Phone/WhatsApp,Card
3260,2025-10-13,Flower Pots (5 pcs),North TN,163,19951,5278,Ground,Cuddalore,Dealer,32,Phone/WhatsApp,UPI
3290,2025-10-13,Kids Special Pack,West TN,3,1425,443,Gift Box,Tiruppur,Retail,5,Phone/WhatsApp,Card
3409,2025-10-13,Bijili Crackers (100),North TN,6,698,233,Sound,Trichy,Retail,3,Online,UPI
3416,2025-10-13,Bijili Crackers (100),Chennai,35,3318,928,Sound,Tambaram,Wholesale,21,Online,UPI
3476,2025-10-13,Sparklers (10 pcs),Chennai,148,6749,2238,Sparklers,Kancheepuram,Dealer,24,Shop,Cash
2205,2025-10-14,Bijili Crackers (100),South TN,79,7394,1886,Sound,Madurai,Wholesale,22,Shop,UPI
2339,2025-10-14,Flower Pots (5 pcs),Other States,79,11660,3305,Ground,Bengaluru,Wholesale,18,Phone/WhatsApp,Cash
2360,2025-10-14,Deluxe Gift Box,South TN,1,3360,829,Gift Box,Virudhunagar,Retail,4,Shop,UPI
2363,2025-10-14,Flower Pots (5 pcs),South TN,2,346,100,Ground,Madurai,Retail,4,Shop,UPI
2383,2025-10-14,Ground Chakkar (10 pcs),West TN,77,8624,2726,Ground,Coimbatore,Wholesale,20,Phone/WhatsApp,UPI
2481,2025-10-14,Sparklers (10 pcs),Other States,4,230,75,Sparklers,Hyderabad,Retail,4,Shop,Card
2523,2025-10-14,Multi Shot 30 Shot,West TN,3,3456,813,Aerial,Tiruppur,Retail,4,Phone/WhatsApp,Cash
2545,2025-10-14,Flower Pots (5 pcs),Chennai,32,4781,1196,Ground,Tambaram,Wholesale,17,Shop,Cash
2626,2025-10-14,Ground Chakkar (10 pcs),Chennai,6,815,239,Ground,Chennai,Retail,3,Phone/WhatsApp,UPI
2686,2025-10-14,Ground Chakkar (10 pcs),West TN,35,4116,1378,Ground,Coimbatore,Wholesale,16,Shop,UPI
2732,2025-10-14,Sparklers (10 pcs),South TN,2,119,36,Sparklers,Thoothukudi,Retail,1,Online,Credit
2736,2025-10-14,Sparklers (10 pcs),South TN,6,356,115,Sparklers,Madurai,Retail,1,Phone/WhatsApp,UPI
2752,2025-10-14,Flower Pots (5 pcs),West TN,6,1069,326,Ground,Erode,Retail,1,Shop,Cash
2786,2025-10-14,Atom Bomb (10 pcs),Other States,3,461,137,Sound,Hyderabad,Retail,4,Online,UPI
2797,2025-10-14,Family Gift Box,Chennai,18,23490,6525,Gift Box,Chennai,Gifting,13,Online,UPI
2856,2025-10-14,Sparklers (10 pcs),South TN,27,1328,360,Sparklers,Madurai,Wholesale,18,Online,UPI
2877,2025-10-14,Fancy Fountain,South TN,49,13548,3540,Fancy,Ramanathapuram,Wholesale,21,Online,UPI
2911,2025-10-14,Flower Pots (5 pcs),South TN,56,7661,2168,Ground,Madurai,Wholesale,24,Shop,Cash
2988,2025-10-14,Kids Special Pack,Chennai,5,2475,871,Gift Box,Tambaram,Retail,1,Online,UPI
2991,2025-10-14,Kids Special Pack,South TN,29,13340,4359,Gift Box,Ramanathapuram,Gifting,8,Phone/WhatsApp,UPI
3021,2025-10-14,Multi Shot 30 Shot,Chennai,41,34932,5850,Aerial,Tambaram,Dealer,28,Shop,Credit
3044,2025-10-14,Sky Shot 7 Shot,South TN,77,28067,7174,Aerial,Virudhunagar,Wholesale,19,Shop,UPI
3066,2025-10-14,Sky Shot 7 Shot,North TN,44,16434,5122,Aerial,Thanjavur,Wholesale,17,Shop,UPI
3074,2025-10-14,Flower Pots (5 pcs),West TN,1,180,65,Ground,Erode,Retail,0,Online,UPI
3093,2025-10-14,Sky Shot 7 Shot,Chennai,6,2565,820,Aerial,Tambaram,Retail,5,Online,Cash
3190,2025-10-14,Family Gift Box,Chennai,10,11550,3250,Gift Box,Avadi,Wholesale,23,Shop,UPI
3212,2025-10-14,Ground Chakkar (10 pcs),South TN,39,4259,1180,Ground,Thoothukudi,Wholesale,22,Phone/WhatsApp,Cash
3224,2025-10-14,Flower Pots (5 pcs),South TN,3,518,151,Ground,Ramanathapuram,Retail,4,Online,UPI
3253,2025-10-14,Sparklers (10 pcs),South TN,36,1771,590,Sparklers,Ramanathapuram,Wholesale,18,Online,Cash
3279,2025-10-14,Deluxe Gift Box,Other States,40,98000,19438,Gift Box,Bengaluru,Dealer,30,Phone/WhatsApp,UPI
3463,2025-10-14,Bijili Crackers (100),South TN,57,5540,1688,Sound,Virudhunagar,Wholesale,19,Phone/WhatsApp,Card
2019,2025-10-15,Rockets (10 pcs),South TN,3,647,253,Aerial,Virudhunagar,Retail,2,Shop,UPI
2063,2025-10-15,Sparklers (10 pcs),Other States,25,1320,432,Sparklers,Bengaluru,Gifting,12,Online,UPI
2099,2025-10-15,Deluxe Gift Box,South TN,1,3500,787,Gift Box,Madurai,Retail,0,Shop,Cash
2104,2025-10-15,Sparklers (10 pcs),West TN,1,59,18,Sparklers,Salem,Retail,1,Shop,UPI
2193,2025-10-15,Flower Pots (5 pcs),West TN,123,17048,5476,Ground,Erode,Dealer,23,Shop,Cash
2229,2025-10-15,Rockets (10 pcs),South TN,78,14243,3979,Aerial,Tirunelveli,Wholesale,17,Online,Cash
2253,2025-10-15,Family Gift Box,West TN,20,26400,7764,Gift Box,Erode,Gifting,12,Shop,UPI
2343,2025-10-15,Bijili Crackers (100),South TN,1,115,31,Sound,Ramanathapuram,Retail,4,Shop,UPI
2347,2025-10-15,Sparklers (10 pcs),South TN,47,2171,690,Sparklers,Ramanathapuram,Wholesale,23,Shop,UPI
2348,2025-10-15,Lakshmi Vedi (10 pcs),South TN,2,173,53,Sound,Thoothukudi,Retail,4,Shop,Cash
2416,2025-10-15,Flower Pots (5 pcs),Other States,5,864,284,Ground,Hyderabad,Retail,4,Phone/WhatsApp,Cash
2430,2025-10-15,Rockets (10 pcs),Chennai,52,8809,2745,Aerial,Chennai,Wholesale,23,Online,UPI
2484,2025-10-15,Bijili Crackers (100),South TN,3,353,96,Sound,Thoothukudi,Retail,2,Online,Credit
2524,2025-10-15,Sky Shot 7 Shot,Other States,1,436,138,Aerial,Vijayawada,Retail,3,Online,Credit
2540,2025-10-15,Kids Special Pack,Chennai,4,1960,599,Gift Box,Avadi,Retail,2,Phone/WhatsApp,Cash
2598,2025-10-15,Sparklers (10 pcs),Other States,2,119,42,Sparklers,Vijayawada,Retail,1,Shop,Cash
2619,2025-10-15,Sparklers (10 pcs),South TN,20,924,245,Sparklers,Tirunelveli,Wholesale,23,Phone/WhatsApp,Card
2620,2025-10-15,Ground Chakkar (10 pcs),Chennai,140,14308,4357,Ground,Avadi,Dealer,27,Phone/WhatsApp,UPI
2704,2025-10-15,Lakshmi Vedi (10 pcs),South TN,5,432,143,Sound,Virudhunagar,Retail,4,Shop,UPI
2749,2025-10-15,Rockets (10 pcs),South TN,6,1267,452,Aerial,Virudhunagar,Retail,4,Shop,UPI
2887,2025-10-15,Flower Pots (5 pcs),Chennai,2,356,113,Ground,Chennai,Retail,1,Shop,Cash
2910,2025-10-15,Sparklers (10 pcs),Other States,24,1181,363,Sparklers,Kochi,Wholesale,18,Shop,UPI
2980,2025-10-15,Ground Chakkar (10 pcs),Other States,5,679,210,Ground,Vijayawada,Retail,3,Shop,Cash
3020,2025-10-15,Atom Bomb (10 pcs),South TN,156,18720,5523,Sound,Tirunelveli,Dealer,25,Online,Cash
3047,2025-10-15,Sparklers (10 pcs),North TN,21,1046,358,Sparklers,Thanjavur,Wholesale,17,Phone/WhatsApp,Cash
3076,2025-10-15,Kids Special Pack,West TN,3,1425,467,Gift Box,Salem,Retail,5,Phone/WhatsApp,UPI
3080,2025-10-15,Flower Pots (5 pcs),North TN,28,4435,1555,Ground,Thanjavur,Gifting,12,Online,Cash
3160,2025-10-15,Sparklers (10 pcs),West TN,2,119,42,Sparklers,Erode,Retail,1,Phone/WhatsApp,Credit
3207,2025-10-15,Sparklers (10 pcs),North TN,3,173,67,Sparklers,Cuddalore,Retail,4,Shop,Cash
3217,2025-10-15,Rockets (10 pcs),North TN,5,1056,381,Aerial,Trichy,Retail,4,Shop,Card
3255,2025-10-15,Ground Chakkar (10 pcs),Other States,6,806,253,Ground,Kochi,Retail,4,Shop,Cash
3308,2025-10-15,Atom Bomb (10 pcs),South TN,3,470,150,Sound,Virudhunagar,Retail,2,Shop,Cash
3326,2025-10-15,Multi Shot 30 Shot,South TN,6,6912,1982,Aerial,Tirunelveli,Retail,4,Shop,UPI
3337,2025-10-15,Flower Pots (5 pcs),Chennai,46,6624,1958,Ground,Kancheepuram,Wholesale,20,Phone/WhatsApp,Cash
3344,2025-10-15,Family Gift Box,Other States,6,8910,2232,Gift Box,Bengaluru,Retail,1,Shop,Cash
3346,2025-10-15,Kids Special Pack,Chennai,3,1425,520,Gift Box,Tambaram,Retail,5,Phone/WhatsApp,Cash
3379,2025-10-15,Deluxe Gift Box,South TN,1,3360,918,Gift Box,Ramanathapuram,Retail,4,Phone/WhatsApp,Cash
3403,2025-10-15,Flower Pots (5 pcs),Chennai,4,720,215,Ground,Kancheepuram,Retail,0,Shop,UPI
3497,2025-10-15,Sparklers (10 pcs),South TN,3,176,53,Sparklers,Ramanathapuram,Retail,2,Shop,Cash
2013,2025-10-16,Bijili Crackers (100),Other States,3,356,91,Sound,Kochi,Retail,1,Shop,Cash
2086,2025-10-16,Sky Shot 7 Shot,North TN,6,2673,887,Aerial,Cuddalore,Retail,1,Phone/WhatsApp,Credit
2088,2025-10-16,Atom Bomb (10 pcs),West TN,38,4803,1344,Sound,Erode,Wholesale,21,Shop,Credit
2144,2025-10-16,Sparklers (10 pcs),Other States,50,2340,770,Sparklers,Kochi,Wholesale,22,Phone/WhatsApp,Cash
2149,2025-10-16,Sky Shot 7 Shot,West TN,4,1764,570,Aerial,Coimbatore,Retail,2,Phone/WhatsApp,Card
2258,2025-10-16,Rockets (10 pcs),South TN,5,1067,353,Aerial,Madurai,Retail,3,Shop,Cash
2266,2025-10-16,Family Gift Box,South TN,19,22800,5190,Gift Box,Ramanathapuram,Wholesale,20,Shop,Cash
2432,2025-10-16,Flower Pots (5 pcs),West TN,28,3830,1270,Ground,Coimbatore,Wholesale,24,Shop,Cash
2437,2025-10-16,Kids Special Pack,Chennai,39,17355,5009,Gift Box,Kancheepuram,Gifting,11,Phone/WhatsApp,Cash
2482,2025-10-16,Flower Pots (5 pcs),Other States,4,691,197,Ground,Kochi,Retail,4,Phone/WhatsApp,Cash
2508,2025-10-16,Rockets (10 pcs),South TN,62,10366,2936,Aerial,Tirunelveli,Wholesale,24,Shop,UPI
2574,2025-10-16,Ground Chakkar (10 pcs),Chennai,1,134,49,Ground,Avadi,Retail,4,Phone/WhatsApp,Cash
2628,2025-10-16,Flower Pots (5 pcs),South TN,39,6037,1586,Ground,Madurai,Gifting,14,Phone/WhatsApp,Card
2639,2025-10-16,Sky Shot 7 Shot,Other States,5,2182,559,Aerial,Hyderabad,Retail,3,Online,UPI
2660,2025-10-16,Sky Shot 7 Shot,North TN,6,2592,786,Aerial,Thanjavur,Retail,4,Shop,UPI
2666,2025-10-16,Sparklers (10 pcs),North TN,4,238,94,Sparklers,Cuddalore,Retail,1,Shop,Credit
2709,2025-10-16,Flower Pots (5 pcs),Chennai,69,10309,2700,Ground,Avadi,Wholesale,17,Online,Credit
2731,2025-10-16,Ground Chakkar (10 pcs),Other States,64,7168,2340,Ground,Bengaluru,Wholesale,20,Shop,UPI
2792,2025-10-16,Rockets (10 pcs),Other States,188,29366,9270,Aerial,Kochi,Dealer,28,Phone/WhatsApp,UPI
2793,2025-10-16,Rockets (10 pcs),South TN,22,4211,1196,Aerial,Madurai,Gifting,13,Shop,UPI
2802,2025-10-16,Ground Chakkar (10 pcs),Chennai,4,543,197,Ground,Chennai,Retail,3,Phone/WhatsApp,Cash
2863,2025-10-16,Deluxe Gift Box,Other States,7,19110,4237,Gift Box,Hyderabad,Wholesale,22,Phone/WhatsApp,Card
2882,2025-10-16,Fancy Fountain,South TN,48,13608,3923,Fancy,Tirunelveli,Wholesale,19,Phone/WhatsApp,Cash
2897,2025-10-16,Lakshmi Vedi (10 pcs),North TN,6,513,131,Sound,Trichy,Retail,5,Shop,Cash
2920,2025-10-16,Lakshmi Vedi (10 pcs),South TN,4,356,98,Sound,Thoothukudi,Retail,1,Phone/WhatsApp,UPI
3121,2025-10-16,Sparklers (10 pcs),South TN,3,178,53,Sparklers,Virudhunagar,Retail,1,Phone/WhatsApp,UPI
3129,2025-10-16,Sparklers (10 pcs),Other States,58,2923,917,Sparklers,Bengaluru,Wholesale,16,Online,Card
3189,2025-10-16,Bijili Crackers (100),Chennai,5,570,191,Sound,Tambaram,Retail,5,Shop,UPI
3233,2025-10-16,Bijili Crackers (100),West TN,66,6098,1856,Sound,Tiruppur,Wholesale,23,Shop,Card
3251,2025-10-16,Family Gift Box,Chennai,2,2910,833,Gift Box,Avadi,Retail,3,Shop,Cash
3302,2025-10-16,Kids Special Pack,West TN,32,12960,3684,Gift Box,Erode,Wholesale,19,Shop,UPI
3312,2025-10-16,Sparklers (10 pcs),Chennai,65,2964,996,Sparklers,Avadi,Wholesale,24,Phone/WhatsApp,UPI
3359,2025-10-16,Family Gift Box,Chennai,1,1470,378,Gift Box,Tambaram,Retail,2,Online,UPI
3381,2025-10-16,Multi Shot 30 Shot,Other States,13,13104,2921,Aerial,Bengaluru,Wholesale,16,Shop,Cash
3427,2025-10-16,Bijili Crackers (100),North TN,1,116,34,Sound,Thanjavur,Retail,3,Shop,UPI
3435,2025-10-16,Sky Shot 7 Shot,Other States,102,33507,7621,Aerial,Hyderabad,Dealer,27,Shop,UPI
3444,2025-10-16,Multi Shot 30 Shot,South TN,17,15912,2894,Aerial,Tirunelveli,Wholesale,22,Phone/WhatsApp,UPI
3474,2025-10-16,Sparklers (10 pcs),North TN,121,5372,1415,Sparklers,Cuddalore,Dealer,26,Shop,UPI
3498,2025-10-16,Multi Shot 30 Shot,North TN,16,13824,2762,Aerial,Thanjavur,Dealer,28,Shop,Credit
2087,2025-10-17,Sparklers (10 pcs),South TN,108,4536,1122,Sparklers,Ramanathapuram,Dealer,30,Shop,Card
2105,2025-10-17,Rockets (10 pcs),Other States,3,640,191,Aerial,Vijayawada,Retail,3,Shop,UPI
2119,2025-10-17,Lakshmi Vedi (10 pcs),South TN,3,265,72,Sound,Madurai,Retail,2,Phone/WhatsApp,UPI
2158,2025-10-17,Sparklers (10 pcs),North TN,54,2689,833,Sparklers,Trichy,Wholesale,17,Online,UPI
2173,2025-10-17,Ground Chakkar (10 pcs),Other States,1,134,43,Ground,Vijayawada,Retail,4,Shop,UPI
2179,2025-10-17,Kids Special Pack,West TN,1,480,198,Gift Box,Coimbatore,Retail,4,Online,UPI
2203,2025-10-17,Bijili Crackers (100),South TN,65,6318,1383,Sound,Tirunelveli,Wholesale,19,Phone/WhatsApp,Credit
2243,2025-10-17,Rockets (10 pcs),South TN,2,440,156,Aerial,Virudhunagar,Retail,0,Shop,Credit
2305,2025-10-17,Lakshmi Vedi (10 pcs),Other States,2,178,47,Sound,Hyderabad,Retail,1,Phone/WhatsApp,Cash
2368,2025-10-17,Lakshmi Vedi (10 pcs),South TN,5,436,113,Sound,Ramanathapuram,Retail,3,Shop,UPI
2384,2025-10-17,Kids Special Pack,South TN,1,475,184,Gift Box,Virudhunagar,Retail,5,Phone/WhatsApp,Cash
2407,2025-10-17,Bijili Crackers (100),North TN,1,120,33,Sound,Vellore,Retail,0,Shop,UPI
2410,2025-10-17,Flower Pots (5 pcs),Chennai,3,524,171,Ground,Tambaram,Retail,3,Shop,Cash
2426,2025-10-17,Sparklers (10 pcs),Chennai,4,238,84,Sparklers,Tambaram,Retail,1,Shop,UPI
2444,2025-10-17,Bijili Crackers (100),South TN,2,230,66,Sound,Tirunelveli,Retail,4,Shop,Cash
2450,2025-10-17,Flower Pots (5 pcs),North TN,199,27223,6813,Ground,Thanjavur,Dealer,24,Phone/WhatsApp,Credit
2460,2025-10-17,Rockets (10 pcs),North TN,24,4224,1232,Aerial,Trichy,Wholesale,20,Shop,Cash
2582,2025-10-17,Multi Shot 30 Shot,South TN,6,6840,1889,Aerial,Madurai,Retail,5,Phone/WhatsApp,Cash
2597,2025-10-17,Lakshmi Vedi (10 pcs),Chennai,66,4574,963,Sound,Kancheepuram,Wholesale,23,Phone/WhatsApp,Cash
2616,2025-10-17,Rockets (10 pcs),South TN,38,7357,2350,Aerial,Madurai,Gifting,12,Shop,Cash
2672,2025-10-17,Ground Chakkar (10 pcs),Chennai,175,18375,5502,Ground,Tambaram,Dealer,25,Shop,UPI
2688,2025-10-17,Atom Bomb (10 pcs),West TN,5,768,221,Sound,Coimbatore,Retail,4,Phone/WhatsApp,UPI
